@relation SomeContent

@attribute 19 numeric
@attribute Success {0,1}
@attribute 15 numeric
@attribute 9 numeric
@attribute 17 numeric
@attribute Run numeric
@attribute 14 numeric
@attribute 6 numeric
@attribute 12 numeric
@attribute 11 numeric
@attribute 20 numeric
@attribute 5 numeric
@attribute 3 numeric
@attribute 13 numeric
@attribute Study numeric
@attribute 18 numeric
@attribute 10 numeric
@attribute 7 numeric
@attribute 4 numeric
@attribute 16 numeric
@attribute 8 numeric

@data
0.676835,1,0.976134,0.249497,0.177438,20,0.942203,0.754555,0.186455,0.706366,0.757577,0.21817,0.158742,0.755993,3,0.4598,0.748198,0.788412,0.698976,0.764023,0.483894
0.375561,0,0.935856,0.264226,0.567388,112,0.071712,0.984419,0.741067,0.144152,0.10441,0.802123,0.783335,0.385611,2,0.04907,0.969816,0.212193,0.892363,0.227156,0.808875
0.192404,1,0.018465,0.947788,0.339989,64,0.398981,0.934038,0.414296,0.778196,0.199981,0.446342,0.573237,0.177494,3,0.534972,0.768368,0.956675,0.396548,0.899973,0.402433
0.697759,1,0.012964,0.632205,0.831553,57,0.751786,0.025923,0.932578,0.107415,0.77444,0.273928,0.24513,0.69663,3,0.619904,0.962914,0.839974,0.380206,0.334098,0.936626
0.883286,1,0.851187,0.367033,0.205398,105,0.549026,0.122997,0.817351,0.344565,0.752249,0.883788,0.076474,0.712681,1,0.645744,0.781591,0.905278,0.710956,0.306865,0.236193
0.810902,1,0.658009,0.305319,0.152701,122,0.083028,0.512069,0.304217,0.906482,0.041256,0.642273,0.247917,0.499918,1,0.336784,0.308397,0.531921,0.249634,0.836051,0.58441
0.678791,1,0.746746,0.741401,0.317605,15,0.770131,0.66019,0.24699,0.891886,0.530369,0.491938,0.756745,0.622459,3,0.183911,0.808721,0.702381,0.893319,0.669262,0.240638
0.852994,1,0.197768,0.954302,0.392057,90,0.125444,0.544491,0.181312,0.68792,0.460663,0.649112,0.317633,0.621873,3,0.101558,0.398114,0.416503,0.743969,0.160262,0.776086
0.349003,1,0.788341,0.160144,0.495264,44,0.414722,0.135759,0.236213,0.612533,0.785378,0.490735,0.170844,0.98733,2,0.212954,0.624372,0.66258,0.475238,0.022418,0.057444
0.024066,1,0.410509,0.32032,0.324741,77,0.766367,0.496045,0.848747,0.968443,0.695676,0.258077,0.407446,0.266779,3,0.263174,0.855104,0.025334,0.098932,0.603167,0.869284
0.712314,0,0.665316,0.869802,0.689713,98,0.481637,0.368554,0.316268,0.565342,0.127983,0.046424,0.760379,0.139246,2,0.446805,0.434375,0.09327,0.969529,0.040425,0.91951
0.057113,1,0.537696,0.299831,0.972711,78,0.193914,0.34331,0.572675,0.991472,0.819924,0.527265,0.516961,0.463851,2,0.091343,0.80594,0.860838,0.962823,0.451769,0.297691
0.727012,1,0.838653,0.932884,0.576465,24,0.278881,0.146293,0.6394,0.647992,0.024779,0.267667,0.889856,0.493841,2,0.133334,0.100847,0.611027,0.337014,0.048541,0.607979
0.273716,1,0.013331,0.691802,0.811486,25,0.450471,0.602248,0.715417,0.626879,0.36662,0.643306,0.655647,0.098868,2,0.611515,0.74166,0.548332,0.712007,0.287965,0.478596
0.610183,1,0.768482,0.480204,0.334482,176,0.885948,0.41195,0.280546,0.400102,0.737706,0.133713,0.657136,0.384117,3,0.573002,0.029678,0.08778,0.489375,0.459479,0.356289
0.260999,1,0.558248,0.632381,0.162467,169,0.174549,0.404178,0.32966,0.603269,0.643783,0.185932,0.193119,0.286056,2,0.208916,0.517363,0.23402,0.794868,0.339354,0.333496
0.760344,1,0.464152,0.461948,0.969365,180,0.231638,0.794771,0.480938,0.057396,0.762439,0.598264,0.608075,0.307816,3,0.464331,0.425291,0.14568,0.031556,0.583558,0.378183
0.087576,0,0.865206,0.040095,0.367433,78,0.828581,0.382948,0.923008,0.217779,0.272303,0.03389,0.906736,0.353318,1,0.537126,0.549632,0.645635,0.845611,0.084083,0.932791
0.423921,1,0.933518,0.156428,0.589109,54,0.754844,0.293927,0.535018,0.557336,0.256744,0.053602,0.634576,0.270267,1,0.802358,0.638372,0.299382,0.581644,0.709916,0.534213
0.971464,1,0.743249,0.099462,0.077065,36,0.266929,0.095171,0.196774,0.747439,0.234573,0.903173,0.280235,0.990553,2,0.691834,0.534661,0.390351,0.61604,0.991031,0.488833
0.584562,1,0.995612,0.322802,0.403432,108,0.694459,0.736176,0.513413,0.42987,0.452357,0.908159,0.436968,0.109101,2,0.574838,0.721685,0.704225,0.306491,0.827272,0.541528
0.55095,1,0.221563,0.073636,0.835584,25,0.209107,0.715718,0.29774,0.746981,0.861889,0.911617,0.510549,0.819975,3,0.642578,0.98155,0.291163,0.871867,0.22206,0.608274
0.465003,1,0.379013,0.39187,0.8394,152,0.222761,0.496247,0.113305,0.105087,0.278877,0.447114,0.262046,0.941273,1,0.057976,0.96969,0.175722,0.065032,0.225286,0.721024
0.649688,1,0.573441,0.758546,0.314207,171,0.947906,0.132419,0.004883,0.752105,0.091447,0.550947,0.863585,0.532586,2,0.334342,0.480636,0.0264,0.016716,0.157854,0.793265
0.501631,1,0.381871,0.476278,0.534228,111,0.314647,0.557203,0.56652,0.119829,0.417323,0.850294,0.154345,0.161704,2,0.077015,0.661139,0.399206,0.495892,0.811075,0.315421
0.428299,1,0.569558,0.207812,0.977891,169,0.744073,0.441125,0.962352,0.515505,0.382302,0.67486,0.298076,0.727905,3,0.298733,0.141454,0.010247,0.427444,0.862871,0.611472
0.067262,1,0.32153,0.500372,0.084984,92,0.563012,0.387047,0.911935,0.166015,0.86361,0.620249,0.917781,0.409331,1,0.486195,0.554763,0.443384,0.312822,0.476439,0.893702
0.988853,1,0.478241,0.904929,0.727646,76,0.804406,0.039334,0.661655,0.270916,0.447937,0.015844,0.498439,0.141962,1,0.347659,0.038076,0.803373,0.51829,0.979943,0.741796
0.505769,1,0.184785,0.607886,0.083075,103,0.235206,0.1534,0.832438,0.882823,0.259376,0.602045,0.697956,0.074975,2,0.798535,0.180734,0.37094,0.566538,0.167604,0.916205
0.956526,0,0.624722,0.334743,0.687171,117,0.539411,0.231401,0.012144,0.435809,0.59276,0.202425,0.990747,0.642219,1,0.029948,0.918631,0.049095,0.611856,0.278705,0.173547
0.758722,1,0.421192,0.496415,0.89841,9,0.708561,0.356806,0.676326,0.609087,0.938619,0.336714,0.803371,0.222499,2,0.947493,0.954428,0.775377,0.723828,0.987847,0.177714
0.718986,1,0.225432,0.86678,0.651393,168,0.454831,0.714386,0.856553,0.332335,0.603562,0.866125,0.986589,0.798897,1,0.88709,0.714038,0.217052,0.664733,0.039115,0.973378
0.567327,0,0.643533,0.012562,0.10684,177,0.488698,0.481314,0.979727,0.684705,0.726631,0.161814,0.626563,0.09945,1,0.391056,0.418744,0.76226,0.816333,0.18185,0.083241
0.742271,1,0.168589,0.101143,0.626723,153,0.966471,0.205022,0.503108,0.838993,0.7894,0.210388,0.571972,0.2291,1,0.062289,0.736078,0.785644,0.888115,0.970117,0.621422
0.201469,1,0.825133,0.710612,0.113193,179,0.690132,0.70482,0.761134,0.267685,0.536535,0.867468,0.007793,0.436714,3,0.364799,0.174746,0.983282,0.779287,0.981656,0.420303
0.374496,1,0.451186,0.481232,0.168832,132,0.618634,0.311961,0.991377,0.455839,0.333882,0.499263,0.081697,0.710746,1,0.135646,0.461883,0.304655,0.79933,0.234836,0.919926
0.552104,0,0.641261,0.346303,0.965126,160,0.932947,0.415689,0.286834,0.523672,0.990712,0.413111,0.56783,0.079056,2,0.12422,0.859249,0.699838,0.944829,0.134067,0.206978
0.510958,1,0.34666,0.949189,0.671248,139,0.860753,0.823653,0.731341,0.522097,0.625267,0.161104,0.849874,0.577884,1,0.482817,0.083937,0.365244,0.58446,0.655854,0.519258
0.09796,1,0.872958,0.106241,0.729482,106,0.581429,0.810797,0.656863,0.93134,0.022337,0.214897,0.261961,0.683598,3,0.124725,0.493509,0.545249,0.80386,0.250007,0.133506
0.255728,1,0.224211,0.389901,0.048439,1,0.661066,0.589892,0.732256,0.536543,0.56544,0.073442,0.809543,0.005864,3,0.330238,0.188123,0.868431,0.837511,0.842952,0.351131
0.529666,1,0.265857,0.558637,0.277597,60,0.553579,0.795794,0.060002,0.017065,0.294342,0.66095,0.224472,0.167684,1,0.654309,0.47362,0.20166,0.998815,0.183513,0.645861
0.5462,1,0.192868,0.824934,0.87662,123,0.413369,0.876315,0.012517,0.529503,0.784468,0.149596,0.464012,0.861723,3,0.321976,0.098669,0.83445,0.905179,0.791477,0.163387
0.775821,1,0.369056,0.198055,0.426083,24,0.099092,0.98325,0.725451,0.453985,0.561838,0.54848,0.294864,0.653351,1,0.381708,0.27025,0.475169,0.81787,0.252057,0.672255
0.912882,1,0.790888,0.665278,0.730199,149,0.154547,0.264327,0.027605,0.997172,0.674837,0.533348,0.874513,0.364251,2,0.974003,0.600476,0.387874,0.692391,0.958197,0.150109
0.721161,1,0.208151,0.04144,0.647641,163,0.562539,0.748754,0.143713,0.598177,0.699756,0.50616,0.128827,0.712722,2,0.329511,0.692275,0.652568,0.115958,0.91127,0.858129
0.816358,1,0.631584,0.541494,0.542684,75,0.90226,0.676352,0.612112,0.180408,0.711909,0.168283,0.273813,0.465531,1,0.163613,0.493468,0.013716,0.608293,0.099089,0.81918
0.360189,1,0.706795,0.911466,0.139874,11,0.794938,0.822852,0.177047,0.042955,0.577646,0.849752,0.203931,0.172583,2,0.014108,0.249896,0.074884,0.900301,0.797237,0.45337
0.178703,1,0.24602,0.806557,0.713322,128,0.63396,0.760132,0.072635,0.652897,0.726348,0.344513,0.200468,0.585522,3,0.232432,0.180774,0.727248,0.510135,0.911178,0.411025
0.688402,1,0.302609,0.046944,0.442974,158,0.305814,0.466602,0.741759,0.917683,0.719064,0.022494,0.788494,0.374647,3,0.748923,0.026699,0.622439,0.230992,0.566711,0.529507
0.909602,1,0.84027,0.617307,0.746481,149,0.063676,0.257807,0.670572,0.729678,0.62439,0.585678,0.379486,0.300976,3,0.18005,0.27416,0.920813,0.113463,0.992424,0.669801
0.362146,1,0.515342,0.128152,0.121013,112,0.039079,0.005493,0.342978,0.262879,0.748973,0.584726,0.563314,0.217988,1,0.174225,0.348697,0.949542,0.711905,0.372668,0.77961
0.072947,1,0.375233,0.64227,0.621063,175,0.498682,0.015052,0.606164,0.27355,0.976104,0.30265,0.192701,0.390183,3,0.073319,0.610011,0.694187,0.452387,0.283255,0.996129
0.500086,1,0.18871,0.998459,0.390763,87,0.229032,0.351662,0.338091,0.300405,0.307007,0.010988,0.508078,0.179809,1,0.283139,0.438383,0.895745,0.568952,0.844193,0.682488
0.729612,1,0.071553,0.603434,0.926807,5,0.762196,0.703405,0.276265,0.67689,0.111089,0.669128,0.102744,0.661212,2,0.155747,0.729505,0.248705,0.752122,0.112864,0.281889
0.461035,1,0.215717,0.476066,0.32464,41,0.382903,0.056499,0.218628,0.154594,0.522124,0.554051,0.809336,0.35699,1,0.713245,0.044143,0.569249,0.252251,0.717705,0.053864
0.205699,1,0.365703,0.185786,0.005068,103,0.369822,0.311102,0.776111,0.873027,0.43603,0.748682,0.666575,0.608696,3,0.276963,0.640124,0.031686,0.361088,0.09329,0.783655
0.473029,1,0.568276,0.776988,0.245301,137,0.086607,0.876243,0.405012,0.878727,0.342246,0.97929,0.574838,0.859816,1,0.01825,0.237588,0.000858,0.722666,0.94939,0.317225
0.464121,1,0.443446,0.505017,0.106589,75,0.490304,0.322342,0.059953,0.16424,0.175782,0.6823,0.934813,0.65139,2,0.869395,0.735163,0.001889,0.196743,0.028134,0.754481
0.699431,1,0.362751,0.005525,0.977971,4,0.761659,0.421837,0.471463,0.010015,0.475987,0.197533,0.783408,0.597879,1,0.845921,0.392123,0.742056,0.104055,0.912819,0.490828
0.274841,1,0.485639,0.651811,0.294831,120,0.766789,0.669844,0.124233,0.116165,0.575016,0.118812,0.781874,0.318853,1,0.686634,0.542261,0.163972,0.363261,0.690476,0.423382
0.164485,1,0.501735,0.214467,0.670164,116,0.966875,0.008686,0.748035,0.667598,0.061724,0.186783,0.869089,0.443655,3,0.191352,0.193764,0.518785,0.296547,0.716451,0.565677
0.376963,1,0.277359,0.219335,0.261468,154,0.878088,0.638189,0.510243,0.797245,0.03954,0.156848,0.532254,0.521727,3,0.880327,0.789061,0.895853,0.265167,0.425738,0.464151
0.394129,1,0.175898,0.488501,0.143455,145,0.334342,0.607324,0.90949,0.237164,0.495208,0.540436,0.292954,0.842224,3,0.212444,0.786494,0.034445,0.86172,0.184236,0.298752
0.369118,1,0.535781,0.101838,0.8883,174,0.295978,0.057525,0.339849,0.043326,0.365371,0.372825,0.31415,0.05391,3,0.744244,0.000296,0.389516,0.622477,0.95885,0.846466
0.832022,1,0.863853,0.242127,0.918147,55,0.278905,0.820759,0.425655,0.099207,0.149193,0.390141,0.929846,0.511544,3,0.284081,0.015095,0.435316,0.470368,0.82154,0.873405
0.884219,1,0.300425,0.942367,0.410767,179,0.533935,0.699832,0.924294,0.306941,0.212263,0.613117,0.105981,0.658944,2,0.266883,0.982912,0.041022,0.169965,0.859507,0.474245
0.283129,1,0.049642,0.452946,0.371048,66,0.091873,0.122181,0.553811,0.905221,0.046476,0.477445,0.947801,0.567543,3,0.565221,0.386276,0.177012,0.795098,0.628905,0.989752
0.923093,1,0.105327,0.279653,0.553035,148,0.103523,0.103381,0.710189,0.719354,0.064498,0.124678,0.350547,0.479694,1,0.29573,0.45479,0.695523,0.34173,0.157467,0.886114
0.640997,1,0.52856,0.458393,0.205371,13,0.46516,0.774029,0.04453,0.020849,0.046143,0.63638,0.822376,0.828699,2,0.030996,0.862606,0.069786,0.929742,0.950145,0.952202
0.461632,1,0.548878,0.745645,0.198811,178,0.101506,0.950776,0.193103,0.870987,0.652817,0.769245,0.4786,0.829563,3,0.867108,0.527096,0.189406,0.941185,0.381966,0.112743
0.362373,1,0.098085,0.860771,0.276166,62,0.368561,0.714643,0.797279,0.760393,0.275504,0.709914,0.487059,0.936349,2,0.571364,0.597583,0.267494,0.543549,0.214706,0.565613
0.360231,0,0.895999,0.024906,0.938742,148,0.989132,0.722765,0.769576,0.187313,0.644024,0.990928,0.526239,0.703464,3,0.378866,0.956953,0.139831,0.910273,0.555508,0.640029
0.660422,1,0.622693,0.507673,0.372796,24,0.51669,0.204368,0.697816,0.878389,0.11056,0.551264,0.186208,0.155372,3,0.82372,0.204279,0.986799,0.592336,0.477888,0.723146
0.435157,1,0.187146,0.284613,0.027867,85,0.440531,0.213379,0.487657,0.407054,0.89306,0.04916,0.703069,0.116854,3,0.928394,0.893973,0.237307,0.456293,0.999795,0.198256
0.291551,1,0.262768,0.120275,0.925576,141,0.716264,0.164428,0.148272,0.194194,0.96719,0.090476,0.650346,0.252729,3,0.613216,0.772744,0.040273,0.973835,0.244273,0.344459
0.203475,0,0.314098,0.421901,0.173373,164,0.794997,0.659939,0.88183,0.990409,0.924443,0.680326,0.853904,0.295211,1,0.257976,0.074388,0.604119,0.482306,0.148697,0.612794
0.729021,1,0.736204,0.860429,0.455938,98,0.379448,0.580326,0.218349,0.95818,0.240821,0.115899,0.804595,0.915916,3,0.47028,0.588071,0.323671,0.362367,0.830642,0.973989
0.149598,1,0.402295,0.534984,0.959958,42,0.659845,0.457354,0.777733,0.518908,0.332331,0.530001,0.063983,0.454033,2,0.068912,0.494635,0.361116,0.598422,0.671177,0.828244
0.189353,1,0.687818,0.350758,0.86518,12,0.168423,0.767205,0.110182,0.925927,0.190576,0.069461,0.142244,0.293152,2,0.503913,0.995809,0.350732,0.299489,0.484838,0.391613
0.813439,1,0.115299,0.432461,0.058388,63,0.758273,0.475805,0.984423,0.669665,0.46571,0.314835,0.795572,0.48038,2,0.559389,0.311303,0.10183,0.581307,0.742109,0.595686
0.817087,1,0.725478,0.66648,0.717905,166,0.627966,0.198843,0.32838,0.04435,0.286295,0.470653,0.537934,0.660104,1,0.492509,0.001681,0.008154,0.476314,0.934689,0.723673
0.546295,1,0.926424,0.497767,0.804212,11,0.974334,0.329803,0.492343,0.971122,0.884871,0.423498,0.590008,0.084269,1,0.87084,0.15944,0.457838,0.293692,0.295426,0.829782
0.318209,1,0.293526,0.231382,0.922481,16,0.051819,0.719117,0.109139,0.593069,0.718854,0.909293,0.05162,0.215117,1,0.606573,0.771589,0.433167,0.310913,0.751845,0.997142
0.158379,1,0.136315,0.161923,0.192474,126,0.002435,0.749136,0.081483,0.071264,0.490355,0.185345,0.937312,0.284431,1,0.302528,0.825045,0.850486,0.525801,0.844958,0.393021
0.688565,1,0.972263,0.553145,0.704075,163,0.00895,0.574029,0.740812,0.011361,0.964728,0.114978,0.062949,0.671994,1,0.352122,0.757963,0.482377,0.206038,0.246553,0.342907
0.726788,1,0.3261,0.212128,0.125316,68,0.213456,0.610046,0.020036,0.949518,0.814627,0.270333,0.542797,0.365211,1,0.997265,0.147203,0.321921,0.217061,0.382851,0.571763
0.452985,1,0.046264,0.688746,0.710314,54,0.694131,0.217668,0.178897,0.133838,0.649063,0.692137,0.22361,0.536795,2,0.993312,0.4888,0.659815,0.426906,0.470751,0.468329
0.522258,1,0.217746,0.729471,0.92168,48,0.531636,0.541949,0.186825,0.939704,0.501645,0.81022,0.37598,0.913275,2,0.380026,0.668281,0.405164,0.818756,0.434889,0.898075
0.423969,1,0.735538,0.954549,0.996006,157,0.615654,0.65252,0.932177,0.515852,0.831996,0.993734,0.401946,0.047367,2,0.221706,0.657516,0.336776,0.048769,0.414487,0.287515
0.605271,1,0.608544,0.669674,0.134386,47,0.816325,0.235055,0.985263,0.389558,0.983264,0.755648,0.965188,0.941492,3,0.325439,0.292062,0.708973,0.043445,0.209885,0.074265
0.737805,1,0.920149,0.207669,0.048259,103,0.669069,0.11017,0.632672,0.61118,0.733419,0.998263,0.008641,0.948308,1,0.826194,0.703076,0.671009,0.432523,0.270859,0.170808
0.688989,1,0.347068,0.959156,0.994381,107,0.568227,0.273655,0.596815,0.41161,0.09449,0.142898,0.307705,0.395218,3,0.203897,0.417963,0.09901,0.010779,0.082677,0.841613
0.602484,1,0.751908,0.145605,0.767593,67,0.50538,0.734332,0.865406,0.895257,0.903097,0.068818,0.166143,0.550564,1,0.108097,0.578665,0.534126,0.280268,0.334615,0.013868
0.916947,1,0.752242,0.343528,0.733465,118,0.596848,0.356052,0.314127,0.524499,0.218585,0.318872,0.218493,0.991512,3,0.222563,0.333459,0.386879,0.938534,0.515422,0.655868
0.671132,1,0.122579,0.059703,0.916449,151,0.02448,0.875934,0.899856,0.848495,0.558984,0.261311,0.677927,0.590519,2,0.959477,0.392585,0.276559,0.103584,0.062629,0.824333
0.05997,1,0.057784,0.576139,0.61385,47,0.067845,0.777036,0.497616,0.774181,0.595262,0.344103,0.115795,0.394575,1,0.271658,0.044687,0.158458,0.761214,0.153044,0.664699
0.56269,1,0.473681,0.257915,0.34717,154,0.410227,0.821355,0.443925,0.468735,0.427225,0.30972,0.161153,0.878535,2,0.650051,0.562256,0.587963,0.926149,0.477524,0.02768
0.488367,1,0.427581,0.064292,0.704917,71,0.524885,0.794123,0.965443,0.680182,0.585033,0.729442,0.39091,0.762595,2,0.707861,0.093171,0.097321,0.481451,0.307197,0.079587
0.802159,1,0.307547,0.568948,0.421466,22,0.274456,0.948175,0.158618,0.82937,0.767108,0.485101,0.916952,0.777147,3,0.52449,0.483008,0.162456,0.859836,0.591684,0.964543
0.187127,1,0.878527,0.72328,0.710598,125,0.710586,0.762919,0.860192,0.995049,0.799262,0.874726,0.095844,0.3655,3,0.267106,0.065104,0.092636,0.599653,0.934265,0.037749
0.705171,1,0.709873,0.766114,0.103697,68,0.016044,0.132019,0.022047,0.940007,0.251568,0.235593,0.520978,0.484213,3,0.048855,0.658932,0.125237,0.436108,0.891154,0.291405
0.121385,1,0.629754,0.797377,0.061691,80,0.488761,0.15931,0.851841,0.424843,0.426138,0.633953,0.282779,0.031722,3,0.20792,0.94886,0.348035,0.400629,0.178982,0.800259
0.124295,1,0.403197,0.139459,0.878678,131,0.116197,0.587411,0.389512,0.873401,0.568275,0.81806,0.445176,0.632576,1,0.155291,0.381174,0.541093,0.990443,0.866984,0.432264
0.073643,1,0.128889,0.778445,0.627585,56,0.854167,0.334804,0.402093,0.285418,0.266379,0.981506,0.522286,0.169961,2,0.81921,0.631523,0.792427,0.288051,0.185076,0.293332
0.926138,0,0.933386,0.193848,0.529168,97,0.676711,0.970551,0.664783,0.482217,0.234214,0.704236,0.939356,0.888702,3,0.097588,0.161619,0.642896,0.751089,0.038085,0.567651
0.91322,1,0.142786,0.314096,0.027193,142,0.810051,0.390033,0.902438,0.822955,0.79043,0.118568,0.498655,0.652826,3,0.343606,0.551446,0.462489,0.416997,0.802212,0.156874
0.839793,1,0.95052,0.137023,0.76787,148,0.925942,0.921124,0.556522,0.066509,0.179926,0.79011,0.996841,0.747628,2,0.724548,0.653771,0.624877,0.45752,0.941008,0.887696
0.228957,1,0.496498,0.985272,0.181798,27,0.774986,0.657587,0.865547,0.894337,0.221349,0.583198,0.916637,0.306271,2,0.345547,0.937744,0.869297,0.384296,0.359321,0.65919
0.536052,1,0.742946,0.832016,0.499812,46,0.701294,0.616348,0.999536,0.964621,0.333134,0.68898,0.128837,0.950661,3,0.278466,0.389383,0.443069,0.95453,0.475039,0.259431
0.020406,1,0.52229,0.846591,0.646118,127,0.00753,0.029666,0.352513,0.980027,0.474283,0.813808,0.875665,0.999942,3,0.995579,0.147462,0.825211,0.312923,0.949343,0.340529
0.321355,1,0.491679,0.862048,0.67688,137,0.082891,0.535217,0.090876,0.791471,0.117859,0.396886,0.433612,0.988358,3,0.079107,0.231757,0.003974,0.070471,0.233283,0.6473
0.787996,1,0.156799,0.82567,0.644641,145,0.684312,0.41252,0.118321,0.258201,0.223362,0.336175,0.191904,0.194368,1,0.362988,0.23245,0.184029,0.484547,0.515765,0.108613
0.978176,1,0.145047,0.317001,0.021561,25,0.345239,0.424075,0.720973,0.761054,0.877524,0.288014,0.483921,0.984839,1,0.127715,0.107176,0.825867,0.272825,0.961694,0.686728
0.517311,1,0.529915,0.586749,0.08735,26,0.423626,0.459808,0.63502,0.070124,0.297703,0.125269,0.077906,0.926638,3,0.801823,0.010003,0.271712,0.851079,0.057835,0.060265
0.497053,1,0.58877,0.635356,0.263442,165,0.449622,0.524245,0.094359,0.336376,0.891702,0.232447,0.234202,0.343702,1,0.191914,0.744011,0.831835,0.108707,0.009479,0.485881
0.479918,1,0.228517,0.633709,0.251564,35,0.139453,0.638894,0.452702,0.008,0.077756,0.457165,0.000414,0.860676,3,0.731434,0.638355,0.967981,0.648576,0.168329,0.793607
0.229394,1,0.665865,0.607564,0.042846,126,0.723467,0.842836,0.920608,0.050763,0.016412,0.576535,0.427646,0.425615,3,0.874012,0.57041,0.115335,0.832928,0.849259,0.519893
0.055256,1,0.458621,0.96375,0.938015,161,0.028265,0.535631,0.591742,0.293696,0.16891,0.040233,0.392532,0.827948,1,0.620209,0.029533,0.08859,0.15595,0.596637,0.047782
0.618397,1,0.694619,0.806212,0.39904,167,0.164973,0.952155,0.42682,0.544496,0.811817,0.644779,0.718829,0.005572,2,0.413737,0.0034,0.920379,0.829218,0.417354,0.725071
0.567888,1,0.094877,0.646887,0.767443,91,0.931963,0.454252,0.213641,0.934843,0.73944,0.698126,0.197924,0.809507,3,0.237058,0.27006,0.993736,0.109777,0.50071,0.525773
0.485273,1,0.081326,0.75712,0.664074,50,0.260299,0.82238,0.411064,0.604185,0.453215,0.967223,0.441664,0.53211,3,0.373099,0.739449,0.212541,0.198645,0.073426,0.85508
0.89823,1,0.287608,0.81614,0.889927,94,0.80935,0.792617,0.584092,0.711245,0.880278,0.769611,0.001254,0.165295,1,0.530099,0.96418,0.353193,0.935895,0.991867,0.667448
0.792422,1,0.969762,0.85472,0.908716,38,0.073181,0.113996,0.216751,0.072664,0.722053,0.813367,0.086921,0.58102,2,0.837053,0.465594,0.571116,0.570111,0.337096,0.721916
0.14832,1,0.816731,0.333036,0.614248,39,0.630439,0.083172,0.538795,0.279319,0.090106,0.261715,0.242877,0.212873,3,0.113025,0.631571,0.951414,0.773687,0.065877,0.20064
0.706808,0,0.543149,0.420314,0.283711,17,0.684188,0.334793,0.687034,0.461781,0.375444,0.433498,0.954517,0.84642,3,0.13971,0.116666,0.563232,0.584058,0.449517,0.052003
0.565388,1,0.75656,0.093846,0.475632,100,0.500921,0.925187,0.522719,0.835755,0.081418,0.643379,0.212751,0.096126,3,0.993639,0.046379,0.90017,0.155878,0.853889,0.17164
0.309117,1,0.489323,0.683837,0.527806,26,0.694098,0.18144,0.762668,0.694846,0.262728,0.500945,0.773997,0.11862,1,0.777713,0.239436,0.501907,0.029995,0.354129,0.017165
0.799945,1,0.64046,0.028397,0.223857,5,0.870704,0.63146,0.649527,0.922381,0.229589,0.428031,0.749636,0.28164,3,0.65047,0.126187,0.017963,0.178136,0.827444,0.859604
0.066066,0,0.688998,0.564577,0.00403,116,0.208908,0.139414,0.938722,0.412705,0.736864,0.77197,0.079826,0.443985,2,0.038272,0.326451,0.021107,0.203324,0.945916,0.168604
0.562122,1,0.499516,0.788271,0.014998,15,0.865612,0.83644,0.510103,0.125054,0.028449,0.968108,0.396514,0.403966,1,0.893355,0.356017,0.609977,0.201241,0.589648,0.244682
0.061565,1,0.765783,0.712578,0.720803,105,0.226376,0.502555,0.418419,0.032923,0.318909,0.805273,0.76355,0.000498,3,0.663945,0.379268,0.078713,0.566536,0.701267,0.58969
0.112744,1,0.430968,0.493678,0.459193,117,0.768489,0.092818,0.164773,0.694077,0.053235,0.034349,0.137378,0.496583,2,0.16235,0.108778,0.251271,0.65801,0.200927,0.873911
0.97672,1,0.118662,0.329187,0.475086,58,0.719346,0.976176,0.882736,0.553999,0.324461,0.113689,0.884722,0.790748,2,0.562572,0.63555,0.873355,0.624301,0.628321,0.509052
0.202819,1,0.825765,0.241267,0.744613,143,0.417584,0.501609,0.446237,0.499765,0.637682,0.62657,0.314176,0.339379,2,0.279863,0.057583,0.686488,0.225148,0.772927,0.892984
0.635196,0,0.83934,0.583126,0.90702,86,0.183761,0.011956,0.768534,0.468278,0.021074,0.256344,0.473099,0.913489,1,0.461765,0.922551,0.553195,0.979196,0.285804,0.554762
0.264788,1,0.630007,0.467325,0.617213,107,0.052203,0.74046,0.994918,0.176107,0.119264,0.065573,0.335522,0.375472,2,0.120198,0.086101,0.309688,0.239936,0.982722,0.803356
0.627822,0,0.680003,0.601884,0.378028,27,0.404041,0.652853,0.1665,0.24788,0.601793,0.557552,0.624787,0.503506,3,0.517706,0.663665,0.481405,0.94571,0.3696,0.931415
0.942685,1,0.905544,0.087041,0.066925,50,0.830848,0.471866,0.813312,0.817481,0.13401,0.761277,0.146536,0.120348,2,0.476083,0.777557,0.492871,0.442065,0.405013,0.68677
0.4742,1,0.200534,0.577773,0.586138,54,0.817774,0.239701,0.140226,0.909329,0.050116,0.030111,0.144198,0.540142,3,0.796112,0.907804,0.169016,0.913333,0.400532,0.218677
0.467392,1,0.233497,0.670044,0.267856,119,0.873104,0.072295,0.960573,0.030296,0.934694,0.001181,0.749666,0.472191,1,0.507357,0.998506,0.4999,0.227409,0.274366,0.141009
0.219925,1,0.331339,0.022208,0.194637,66,0.418347,0.92215,0.595062,0.936907,0.233415,0.105046,0.663039,0.593229,1,0.763,0.367209,0.232658,0.266649,0.48161,0.120187
0.341565,1,0.925266,0.078472,0.471846,51,0.290177,0.42546,0.338775,0.083093,0.97304,0.080642,0.06983,0.569142,2,0.734746,0.947752,0.239157,0.156311,0.323698,0.582643
0.897348,1,0.778601,0.18644,0.051101,68,0.558369,0.319485,0.780471,0.701673,0.929953,0.694673,0.229996,0.058863,2,0.301931,0.433246,0.787094,0.898676,0.763673,0.646577
